dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/8/2016 22:48,Golf_3__1_6,privat,Angebot,250,test,kleinwagen,1995,manuell,75,golf,150000,6,,volkswagen,ja,3/8/2016 0:00,0,35232,4/7/2016 1:17
3/16/2016 18:59,Audi_A3_1.6,privat,Angebot,3100,control,limousine,2005,manuell,102,a3,150000,10,benzin,audi,ja,3/16/2016 0:00,0,26802,3/17/2016 17:44
4/1/2016 17:54,Audi_80__TÜV_09/16__schlechter_Zustand_ohne_Batterie_faehrt_aber,privat,Angebot,50,test,limousine,1993,manuell,100,80,150000,12,,audi,ja,4/1/2016 0:00,0,86899,4/1/2016 17:54
3/13/2016 20:42,Volvo_V40_115_Ps___Comfortausstattung__Baujahr_2001___Top_Auto,privat,Angebot,1600,control,kombi,2001,manuell,115,v40,150000,10,diesel,volvo,nein,3/13/2016 0:00,0,96515,4/4/2016 16:48
3/22/2016 23:13,"Mercedes_Benz_SL_350_7G_TRONIC_AMG__20""_Edelstahlraeder",privat,Angebot,44500,test,cabrio,2010,automatik,315,sl,70000,8,benzin,mercedes_benz,nein,3/21/2016 0:00,0,35415,3/30/2016 16:17
4/1/2016 12:52,300D_W124_Automatik,privat,Angebot,1500,test,limousine,1993,automatik,0,,150000,3,diesel,mercedes_benz,nein,4/1/2016 0:00,0,41061,4/7/2016 9:17
3/31/2016 19:48,Mercedes_Benz_E_280_Elegance_FACELIFT,privat,Angebot,8950,control,limousine,2006,automatik,231,e_klasse,150000,10,benzin,mercedes_benz,nein,3/31/2016 0:00,0,58097,4/6/2016 14:17
3/12/2016 19:37,T4_Caravelle_mit_Gruene_Plakette_Euro_4,privat,Angebot,4500,test,bus,2002,manuell,102,andere,150000,12,diesel,volkswagen,nein,3/12/2016 0:00,0,60318,3/13/2016 16:37
3/18/2016 8:48,Peugeot_407_SW_HDi,privat,Angebot,2350,test,kombi,2005,manuell,0,4_reihe,150000,6,diesel,peugeot,nein,3/18/2016 0:00,0,85368,3/18/2016 8:48
3/23/2016 0:55,Volkswagen_Golf_1.9_TDI,privat,Angebot,3199,test,limousine,2001,manuell,101,golf,150000,9,diesel,volkswagen,nein,3/22/2016 0:00,0,51465,3/28/2016 22:46
3/25/2016 23:36,Toyota_Auris,privat,Angebot,9000,control,,2010,manuell,0,auris,125000,8,diesel,toyota,nein,3/25/2016 0:00,0,66564,4/5/2016 18:18
3/16/2016 16:50,Gepflegter_BMW_320i_TÜV_und_grosse_Inspektion_neu/8_fach_Bereift,privat,Angebot,13199,control,limousine,2007,manuell,150,3er,100000,5,benzin,bmw,nein,3/16/2016 0:00,0,33034,3/24/2016 8:47
3/31/2016 8:57,Ford_focus_Black_magic__17zoll_Alufelgen,privat,Angebot,6999,control,limousine,2009,manuell,125,focus,80000,9,,ford,nein,3/31/2016 0:00,0,92507,4/6/2016 3:15
3/16/2016 17:47,Verkaufe_mein_Citroen_c3,privat,Angebot,14500,control,limousine,2015,manuell,68,c3,50000,3,benzin,citroen,nein,3/16/2016 0:00,0,26506,4/6/2016 23:46
3/10/2016 20:46,Jaguar_XF,privat,Angebot,22900,test,limousine,2011,automatik,211,andere,125000,8,diesel,jaguar,nein,3/10/2016 0:00,0,13409,3/11/2016 9:15
3/8/2016 0:54,BMW_523i_touring,privat,Angebot,750,control,kombi,1998,manuell,170,5er,150000,10,benzin,bmw,nein,3/7/2016 0:00,0,97877,4/5/2016 13:47
3/24/2016 16:38,BMW_328__KOMBIE,privat,Angebot,0,control,kombi,1997,manuell,192,3er,150000,6,benzin,bmw,ja,3/24/2016 0:00,0,44145,4/7/2016 8:44
3/5/2016 16:57,Astra_F_CC,privat,Angebot,800,control,limousine,1997,manuell,75,astra,150000,3,benzin,opel,nein,3/5/2016 0:00,0,63538,3/6/2016 3:16
3/21/2016 17:57,C_220_CDI_NAVI_BIXENON_TOP_ZUSTAND,privat,Angebot,7000,control,limousine,2010,automatik,170,c_klasse,100000,8,diesel,mercedes_benz,nein,3/21/2016 0:00,0,52538,3/21/2016 17:57
4/3/2016 13:55,Opel_Vectra_C_GTS_3.0_Top!!,privat,Angebot,2499,control,limousine,2005,manuell,177,vectra,150000,7,diesel,opel,nein,4/3/2016 0:00,0,86871,4/5/2016 12:46
3/21/2016 22:51,Volkswagen_Kaefer_1302,privat,Angebot,6350,control,kleinwagen,1971,manuell,68,kaefer,5000,1,benzin,volkswagen,nein,3/21/2016 0:00,0,83342,4/5/2016 1:45
4/4/2016 18:52,Biete_Opel_Corsa_B_mit_TÜV_bis_11/2017,privat,Angebot,150,test,kleinwagen,1996,manuell,45,corsa,150000,2,benzin,opel,ja,4/4/2016 0:00,0,22399,4/4/2016 18:52
3/6/2016 16:53,Corsa___TÜV_neu_bis_2/2018___mit_Servolenkung,privat,Angebot,849,test,kleinwagen,1999,manuell,54,corsa,150000,2,benzin,opel,nein,3/6/2016 0:00,0,50129,3/8/2016 16:18
4/4/2016 16:40,Audi_A4_Avant_2.5_TDI,privat,Angebot,3999,test,kombi,2003,automatik,163,a4,150000,4,diesel,audi,nein,4/4/2016 0:00,0,12555,4/6/2016 18:16
3/31/2016 9:51,Opel_Omega_2.0_16V_Edition_100,privat,Angebot,1100,control,limousine,1999,manuell,136,omega,150000,4,benzin,opel,nein,3/31/2016 0:00,0,83059,4/6/2016 3:15
3/26/2016 21:54,Renault_Laguna_2_Limo_Fast_voll_1.8_16_V__2_Hand,privat,Angebot,0,control,limousine,2001,manuell,120,laguna,150000,8,benzin,renault,nein,3/26/2016 0:00,0,33611,3/30/2016 1:18
3/19/2016 12:47,Citroen_Berlingo_1.8_an_Bastler_oder_Export_FESTPREIS!!!!!!!,privat,Angebot,500,test,,2017,manuell,90,berlingo,150000,11,,citroen,,3/19/2016 0:00,0,40233,3/20/2016 14:45
3/16/2016 20:54,BMW_118d,privat,Angebot,14950,control,limousine,2011,manuell,143,1er,80000,5,diesel,bmw,nein,3/16/2016 0:00,0,88487,3/27/2016 12:44
4/3/2016 22:48,Mini_Cooper_S__Leder__Xenon__Navi__Harman_Kardon__Volleder...,privat,Angebot,17900,control,kleinwagen,2013,manuell,184,cooper,30000,3,benzin,mini,nein,4/3/2016 0:00,0,70736,4/6/2016 0:15
3/13/2016 18:48,Smart_smart_fortwo_coupe_softouch_passion_micro_hy...,privat,Angebot,7599,test,kleinwagen,2013,automatik,71,fortwo,20000,7,benzin,smart,nein,3/13/2016 0:00,0,66851,4/6/2016 17:47
4/4/2016 21:59,Volkswagen_Passat_Variant_2.0_TDI_BlueMotion_Technology,privat,Angebot,18500,test,kombi,2014,automatik,140,passat,70000,1,diesel,volkswagen,,4/4/2016 0:00,0,23558,4/7/2016 0:45
3/9/2016 12:58,Kuplung_schleift,privat,Angebot,650,control,kombi,1999,manuell,0,focus,100000,3,benzin,ford,ja,3/9/2016 0:00,0,73733,4/6/2016 1:47
3/25/2016 19:36,VW_Beetle_2.0_l_116_PS_TÜV_bis_05/17!!,privat,Angebot,1770,test,,2017,manuell,116,beetle,150000,9,,volkswagen,nein,3/25/2016 0:00,0,66540,4/3/2016 1:25
3/21/2016 16:55,Tasso_t2_kleinkraftfahrzeug,privat,Angebot,2900,control,,2005,manuell,0,,40000,8,diesel,sonstige_autos,nein,3/21/2016 0:00,0,59065,4/6/2016 16:46
3/9/2016 19:56,VW_Golf_4_Kombi_TDI___Tuev_neu___Klima___Tempomat___AHK___8fach,privat,Angebot,3190,test,kombi,2001,manuell,90,golf,150000,12,diesel,volkswagen,,3/9/2016 0:00,0,25524,3/11/2016 16:45
4/3/2016 22:56,Mercedes_Benz_C_350__BlueEFFICIENCY__7G_TRONIC_Avantgarde,privat,Angebot,29999,control,limousine,2014,automatik,306,c_klasse,50000,1,benzin,mercedes_benz,nein,4/3/2016 0:00,0,86444,4/6/2016 1:45
3/14/2016 23:58,Volkswagen_Polo_1.4,privat,Angebot,950,control,kleinwagen,1999,manuell,60,polo,150000,8,benzin,volkswagen,nein,3/14/2016 0:00,0,79725,4/5/2016 15:15
3/26/2016 21:37,Ford_Fiesta_1.3_TÜV_NEU_+_Alu_+_NSW_+_Servo_+_5_Tuerig,privat,Angebot,2490,control,kleinwagen,2000,manuell,50,fiesta,80000,12,benzin,ford,nein,3/26/2016 0:00,0,32791,4/6/2016 14:17
3/31/2016 11:48,BMW_335i_Coupe_M_Sportpaket_M_paket_TV_Kamera_Voll,privat,Angebot,24000,control,coupe,2008,automatik,306,3er,90000,1,benzin,bmw,nein,3/31/2016 0:00,0,97753,4/4/2016 3:44
4/1/2016 23:52,Opel_Corsa_B_1.0_Servolenkung_TÜV_Airbags_143.000km_Anfaengerauto,privat,Angebot,450,control,,2016,,0,corsa,150000,0,,opel,,4/1/2016 0:00,0,48599,4/4/2016 3:18
3/19/2016 14:53,Fiat_Punto_mit_TÜV_2017,privat,Angebot,900,test,,2017,manuell,60,punto,5000,3,benzin,fiat,nein,3/19/2016 0:00,0,33790,4/6/2016 22:45
3/30/2016 17:46,Audi_A3,privat,Angebot,1770,control,limousine,2000,manuell,0,a3,150000,3,benzin,audi,nein,3/30/2016 0:00,0,44147,4/3/2016 8:15
3/30/2016 13:56,Abgemeldeter_Opel_Corsa_Schiebedach_4_Tuerer,privat,Angebot,300,test,kleinwagen,1998,manuell,65,corsa,150000,5,benzin,opel,nein,3/30/2016 0:00,0,69126,3/30/2016 13:56
4/2/2016 15:43,Audi_A6_Avant_2.8_V6_Benzin_tausch_moeglich_Opel_BMW_Mercedes,privat,Angebot,5000,control,kombi,1999,automatik,193,a6,150000,0,benzin,audi,nein,4/2/2016 0:00,0,97723,4/6/2016 14:16
3/24/2016 1:37,Seat_Arosa_*lesen_*,privat,Angebot,1350,test,,2016,manuell,50,arosa,150000,0,,seat,nein,3/24/2016 0:00,0,66424,4/6/2016 21:17
3/5/2016 17:56,OPEL_Zafira_mit_Navi__PDC_v.u.h.__Bluetooth__7_Sitze__EZ_2014,privat,Angebot,13500,test,,2017,manuell,140,,40000,3,,opel,,3/5/2016 0:00,0,26871,3/15/2016 7:46
3/23/2016 9:52,Ford_Fiesta_1.3_Style,privat,Angebot,3000,test,kleinwagen,2007,manuell,60,fiesta,50000,9,benzin,ford,nein,3/23/2016 0:00,0,95497,3/24/2016 17:45
3/21/2016 16:42,Selten!_Golf_IV_Variant_in_Stralsund_zu_verkaufen,privat,Angebot,2500,control,kombi,2003,manuell,105,golf,150000,5,benzin,volkswagen,ja,3/21/2016 0:00,0,18437,3/24/2016 9:55
3/10/2016 13:50,Renault_Twingo_02/18_TÜV,privat,Angebot,839,test,,2018,,59,twingo,150000,11,,renault,,3/10/2016 0:00,0,12051,3/10/2016 14:42
3/22/2016 9:46,Opel_Zafira,privat,Angebot,1200,test,kleinwagen,1999,manuell,101,zafira,150000,0,,opel,,3/22/2016 0:00,0,88213,3/27/2016 21:46
3/15/2016 13:49,Lancia_Y_Blue_Elefantino,privat,Angebot,500,control,kleinwagen,2002,manuell,620,ypsilon,150000,12,benzin,lancia,,3/15/2016 0:00,0,55566,4/6/2016 3:15
3/24/2016 19:25,Porsche_Boxster_S_50_Jahre_550_Spyder,privat,Angebot,25000,test,cabrio,2004,manuell,266,boxster,80000,4,benzin,porsche,nein,3/24/2016 0:00,0,61476,3/29/2016 20:45
3/8/2016 19:43,MINI_Mini_One_D_Countryman_LEDER_PDC_ALU_CHILI_Paket,privat,Angebot,14666,test,suv,2011,manuell,90,one,60000,5,diesel,mini,nein,3/8/2016 0:00,0,69190,4/5/2016 13:18
3/7/2016 17:57,VW_Golf_3_Movie_1.4,privat,Angebot,350,test,kleinwagen,1996,manuell,60,golf,150000,4,benzin,volkswagen,,3/7/2016 0:00,0,93426,3/9/2016 15:16
3/27/2016 12:52,BMW_318i,privat,Angebot,6777,test,limousine,2006,manuell,129,3er,125000,4,benzin,bmw,nein,3/27/2016 0:00,0,55758,3/27/2016 12:52
3/22/2016 17:45,Renault_twingo.,privat,Angebot,150,control,,2000,manuell,60,twingo,100000,8,benzin,renault,nein,3/22/2016 0:00,0,34637,4/6/2016 8:44
3/16/2016 21:38,BMW_318i_Touring_Aut.__Leder__Sp_Sitze__1.Hd.__Top!!,privat,Angebot,11500,control,kombi,2008,automatik,143,3er,90000,4,benzin,bmw,nein,3/16/2016 0:00,0,22149,4/1/2016 12:18
4/3/2016 0:40,Opel_Meriva_1.6_16V_Edition,privat,Angebot,3350,control,bus,2005,manuell,101,meriva,150000,3,benzin,opel,nein,4/2/2016 0:00,0,67251,4/7/2016 1:46
3/29/2016 19:56,Ford_Galaxy_16_V__2_Hand__Scheck_Heft_.,privat,Angebot,4550,control,bus,2004,manuell,0,galaxy,150000,6,benzin,ford,ja,3/29/2016 0:00,0,57482,3/31/2016 13:44
3/27/2016 18:42,Mercedes_Benz_190_E_1.8__sehr_gepflegt__Garagenwagen,privat,Angebot,2650,control,limousine,1992,manuell,109,andere,150000,3,benzin,mercedes_benz,nein,3/27/2016 0:00,0,22417,4/5/2016 15:15
3/31/2016 11:58,Seat_Leon_2.0_TDI_DPF_Stylance__Navi__SHZ__unfallfrei,privat,Angebot,8500,control,limousine,2006,manuell,140,leon,125000,10,diesel,seat,nein,3/31/2016 0:00,0,86633,4/6/2016 5:16
3/24/2016 12:47,Opel_Corsa,privat,Angebot,300,test,,2000,,0,corsa,20000,2,,opel,,3/24/2016 0:00,0,90491,4/1/2016 7:15
3/21/2016 21:51,Hyundai_Terracan,privat,Angebot,2790,control,suv,2004,manuell,163,andere,150000,6,diesel,hyundai,ja,3/21/2016 0:00,0,53757,4/3/2016 1:44
3/21/2016 11:49,Ich_verkaufen,privat,Angebot,150,control,kleinwagen,1997,manuell,44,ka,150000,12,benzin,ford,ja,3/21/2016 0:00,0,38226,4/4/2016 5:55
3/7/2016 18:44,Kia_Ceed_Diesel,privat,Angebot,5000,control,,2007,manuell,90,ceed,150000,12,diesel,kia,nein,3/7/2016 0:00,0,51709,4/7/2016 2:18
4/1/2016 0:56,Audi_A4_2.0_TDI_________TOPZUSTAND_____FESTPREIS,privat,Angebot,9990,test,kombi,2010,manuell,120,a4,150000,1,diesel,audi,nein,3/31/2016 0:00,0,47533,4/5/2016 13:15
3/10/2016 19:25,Volkswagen_Polo,privat,Angebot,650,control,kleinwagen,1999,manuell,75,polo,150000,7,benzin,volkswagen,nein,3/10/2016 0:00,0,65594,3/11/2016 17:41
4/5/2016 11:36,BMW_330d_E92_Coupe__245ps__Diesel__Shadow__Bj.2010,privat,Angebot,17900,test,coupe,2010,manuell,245,3er,150000,1,diesel,bmw,,4/5/2016 0:00,0,25746,4/5/2016 12:42
3/14/2016 16:58,Doppelpack_1x_Audi_a4_Avant_170_PS_und_1x_VW_Passat_170_PS,privat,Angebot,0,test,,2007,,170,,100000,0,,sonstige_autos,,3/14/2016 0:00,0,38536,3/21/2016 8:17
3/24/2016 6:36,VW_Polo_Kombi_Variant_6kv5_1_6_Benzin_75_Ps,privat,Angebot,550,control,kombi,1997,,75,polo,150000,11,benzin,volkswagen,nein,3/24/2016 0:00,0,9112,3/28/2016 17:17
3/29/2016 15:48,BMW_320_Ci,privat,Angebot,4600,control,cabrio,2002,manuell,170,3er,150000,7,benzin,bmw,nein,3/29/2016 0:00,0,52499,4/2/2016 3:17
4/2/2016 11:54,FULL_Astra_Cabrio_Bertone_zu_zahlen_!!!!!,privat,Angebot,2400,test,cabrio,2002,manuell,121,astra,150000,7,benzin,opel,nein,4/2/2016 0:00,0,74080,4/2/2016 12:43
3/15/2016 22:55,Volkswagen_Golf_1.4,privat,Angebot,2700,control,limousine,2004,manuell,75,golf,150000,3,benzin,volkswagen,nein,3/15/2016 0:00,0,39279,4/5/2016 18:44
3/15/2016 19:52,Audi_A4_1.9_TDI__HU/AU_05/2017__gepflegt_&_fahrbereit,privat,Angebot,1170,control,limousine,1996,manuell,90,a4,150000,4,diesel,audi,nein,3/15/2016 0:00,0,88400,3/16/2016 17:50
3/6/2016 17:25,Renault_Megane_1.4_Dynamique,privat,Angebot,850,control,limousine,2001,manuell,95,megane,150000,4,benzin,renault,ja,3/6/2016 0:00,0,60599,3/8/2016 12:32
4/3/2016 14:36,Mercedes_Benz_W201_190e_Tausch_gegen_Cabrio,privat,Angebot,1800,test,limousine,1990,manuell,109,andere,150000,0,benzin,mercedes_benz,,4/3/2016 0:00,0,49811,4/5/2016 13:18
4/1/2016 11:46,Mini_one_D,privat,Angebot,4500,test,kleinwagen,2003,manuell,75,,150000,0,,mini,nein,4/1/2016 0:00,0,37115,4/7/2016 8:16
4/3/2016 12:50,Opel_Vectra_Kombi_zum_Ausschlachten_oder_Herrichten,privat,Angebot,200,control,,2016,manuell,101,vectra,150000,3,,opel,nein,4/3/2016 0:00,0,79331,4/5/2016 11:18
3/28/2016 10:53,Mitsubishi_Lancer_Evo_Umbau,privat,Angebot,1350,control,,2016,manuell,116,lancer,5000,2,benzin,mitsubishi,,3/28/2016 0:00,0,2763,3/31/2016 18:46
3/26/2016 10:37,BMW_E30_Touring_324td,privat,Angebot,850,test,kombi,1989,manuell,115,3er,150000,4,,bmw,,3/26/2016 0:00,0,37287,4/5/2016 22:45
3/10/2016 22:47,Chevrolet_Kalos_1.4_16V_SX,privat,Angebot,2290,control,kleinwagen,2007,manuell,94,andere,60000,2,benzin,chevrolet,nein,3/10/2016 0:00,0,99765,3/12/2016 15:47
3/17/2016 21:45,Volkswagen_Golf_1.6_Comfortline,privat,Angebot,1750,test,limousine,1999,manuell,101,golf,150000,4,benzin,volkswagen,nein,3/17/2016 0:00,0,63679,3/19/2016 22:16
3/23/2016 20:37,Audi_TT_8N3,privat,Angebot,3900,test,coupe,1999,manuell,179,tt,150000,3,benzin,audi,nein,3/23/2016 0:00,0,82205,4/2/2016 3:18
3/21/2016 12:55,DUCATO_TÜV_NEU_mit_DPF_Gruene_Plakette,privat,Angebot,3950,control,andere,2002,manuell,108,ducato,150000,5,diesel,fiat,nein,3/21/2016 0:00,0,41199,3/22/2016 17:16
3/30/2016 12:53,VW_Lupo_mit_Faltdach_als_Ersatzteilspender,privat,Angebot,390,control,kleinwagen,1999,manuell,50,lupo,150000,12,benzin,volkswagen,ja,3/30/2016 0:00,0,4229,4/7/2016 3:44
3/29/2016 16:39,X_trail_zu_verkaufen,privat,Angebot,3200,control,suv,2004,manuell,136,x_trail,150000,5,diesel,nissan,,3/29/2016 0:00,0,1477,4/4/2016 0:47
3/28/2016 17:52,Opel_Astra_1.4,privat,Angebot,4900,test,limousine,2006,manuell,90,astra,125000,12,benzin,opel,nein,3/28/2016 0:00,0,27404,4/6/2016 23:46
3/21/2016 19:58,BMW_318_Ci,privat,Angebot,8850,test,cabrio,2003,manuell,143,3er,150000,4,benzin,bmw,nein,3/21/2016 0:00,0,42653,4/6/2016 22:46
3/21/2016 16:42,Zafira_Family_Plus_Xenon_1_8ltr_EZ_12_2013_Opel_21.03,privat,Angebot,14650,control,bus,2013,manuell,140,zafira,40000,12,benzin,opel,nein,3/21/2016 0:00,0,3050,4/6/2016 15:45
3/25/2016 12:40,Opel_Corsa_B__Eco__zu_verkaufen_1_4L,privat,Angebot,800,test,kleinwagen,1999,manuell,0,corsa,150000,5,benzin,opel,nein,3/25/2016 0:00,0,76470,3/25/2016 12:40
4/3/2016 18:36,BMW_118d_DPF_Aut.,privat,Angebot,8400,control,limousine,2008,manuell,143,1er,150000,3,diesel,bmw,nein,4/3/2016 0:00,0,85304,4/5/2016 18:46
4/2/2016 15:37,Bmw_520i_Klimatonick_2Hand.,privat,Angebot,999,control,limousine,1997,manuell,150,5er,150000,7,benzin,bmw,nein,4/2/2016 0:00,0,35578,4/3/2016 15:17
3/7/2016 23:43,Volkswagen_LT_35_TDI_2DG192/W81,privat,Angebot,4300,test,bus,2006,manuell,158,andere,150000,11,diesel,volkswagen,nein,3/7/2016 0:00,0,58097,4/7/2016 9:16
4/3/2016 17:47,Citroën_C2_1.6_16V_VTS,privat,Angebot,3600,test,kleinwagen,2005,manuell,122,c2,125000,3,benzin,citroen,nein,4/3/2016 0:00,0,59269,4/5/2016 18:17
3/20/2016 1:38,Audi_80_1.8_S,privat,Angebot,550,test,limousine,1989,manuell,90,,150000,0,benzin,audi,,3/19/2016 0:00,0,27283,3/22/2016 13:16
3/7/2016 19:57,Smart_Fortwo_Coupé_52kw,privat,Angebot,3600,control,coupe,2007,automatik,71,fortwo,90000,12,benzin,smart,,3/7/2016 0:00,0,71116,3/10/2016 16:15
3/12/2016 17:53,Polo_6n1_Servo_75_Ps_1_7l_Schw.Perlmet.,privat,Angebot,500,test,kleinwagen,1997,manuell,75,polo,150000,1,benzin,volkswagen,,3/12/2016 0:00,0,3050,3/12/2016 17:53
3/14/2016 0:48,"VW_GOLF_II_19E_BBS_15""_Retro__Guter_Zustand",privat,Angebot,2799,control,kleinwagen,1990,manuell,70,golf,150000,4,benzin,volkswagen,nein,3/13/2016 0:00,0,51491,4/7/2016 3:16
3/30/2016 19:42,Opel_Astra_1_6_Comfort,privat,Angebot,2200,test,limousine,2002,manuell,84,astra,150000,11,benzin,opel,,3/30/2016 0:00,0,33100,4/7/2016 10:47
3/21/2016 17:57,Top_gepflegter_Opel_Astra,privat,Angebot,2800,control,kombi,1999,manuell,116,astra,125000,6,benzin,opel,nein,3/21/2016 0:00,0,56862,3/28/2016 15:19
3/17/2016 23:53,Volkswagen_Passat,privat,Angebot,2150,control,kombi,2003,manuell,211,passat,150000,10,diesel,volkswagen,ja,3/17/2016 0:00,0,70771,3/23/2016 17:47
3/31/2016 12:37,1711867954,privat,Angebot,8800,test,limousine,2006,manuell,125,3er,150000,6,diesel,bmw,nein,3/31/2016 0:00,0,59581,4/6/2016 4:46
3/11/2016 16:51,Volkswagen_Transporter_T4,privat,Angebot,2699,test,bus,1994,manuell,77,transporter,150000,5,diesel,volkswagen,nein,3/11/2016 0:00,0,24988,4/5/2016 15:17
3/10/2016 10:06,VW_Touran_1_4_TSI,privat,Angebot,5900,control,andere,2006,manuell,140,touran,150000,7,benzin,volkswagen,nein,3/10/2016 0:00,0,65428,3/21/2016 14:45
3/31/2016 11:54,BMW_320d_touring,privat,Angebot,2100,control,kombi,2003,manuell,150,3er,150000,1,diesel,bmw,nein,3/31/2016 0:00,0,36037,3/31/2016 12:43
3/26/2016 19:38,BMW_730d_Sonderbestellung_von_BMW_Top_Fahrzeug_!!!,privat,Angebot,13999,control,limousine,2008,automatik,231,7er,150000,10,diesel,bmw,nein,3/26/2016 0:00,0,61138,4/6/2016 9:15
3/31/2016 13:06,PEUGEOT_206_2.0_HDI_KLIMAAUTOMATIK,privat,Angebot,699,control,kleinwagen,2001,manuell,0,2_reihe,150000,9,diesel,peugeot,,3/31/2016 0:00,0,65451,4/1/2016 20:34
3/27/2016 7:37,VW_POLO_1.6_COLORCONCEPT_TUNING_Bastler,privat,Angebot,400,test,,2016,manuell,0,polo,150000,4,benzin,volkswagen,ja,3/27/2016 0:00,0,57482,3/27/2016 10:44
3/24/2016 13:31,BMW_318_Ci*18_zoll__M_Felgen*Leder*Automatik*,privat,Angebot,5890,control,cabrio,2001,automatik,143,3er,150000,11,benzin,bmw,nein,3/24/2016 0:00,0,60314,4/2/2016 1:44
3/18/2016 23:47,VW_Passat_Variant_1_9_TDI__guter__Zustand__2004,privat,Angebot,4179,test,kombi,2004,manuell,101,passat,150000,3,diesel,volkswagen,nein,3/18/2016 0:00,0,78056,3/31/2016 9:46
3/5/2016 17:40,BMW_320i,privat,Angebot,15200,test,limousine,2010,manuell,170,3er,60000,11,benzin,bmw,nein,3/5/2016 0:00,0,89231,3/23/2016 6:15
4/2/2016 16:06,Audi_TT_Roadster_1.8_T__S_line__Sonderfarbe,privat,Angebot,9950,control,cabrio,2003,manuell,179,tt,80000,10,benzin,audi,nein,4/2/2016 0:00,0,65760,4/5/2016 22:18
4/4/2016 16:58,A_160_Mercedes,privat,Angebot,500,test,kleinwagen,1999,automatik,90,a_klasse,150000,9,benzin,mercedes_benz,nein,4/4/2016 0:00,0,26441,4/4/2016 16:58
3/19/2016 4:50,Ford_Kuga_2.0_4x4_Titanium_Xenon_Leder_Panodach_PDC,privat,Angebot,15200,test,suv,2012,manuell,140,kuga,90000,11,diesel,ford,nein,3/18/2016 0:00,0,53347,3/31/2016 11:45
3/31/2016 1:57,Opel_Vectra_3.2_V6_Caravan,privat,Angebot,3100,test,kombi,2004,automatik,211,vectra,150000,7,benzin,opel,nein,3/31/2016 0:00,0,64846,4/6/2016 1:45
3/12/2016 15:36,Mercedes_A180_CDI_AMG_Line,privat,Angebot,28000,control,limousine,2015,manuell,109,a_klasse,10000,8,diesel,mercedes_benz,nein,3/12/2016 0:00,0,56072,4/6/2016 18:45
3/8/2016 0:38,Volkswagen_Polo_1.2_TDI_Style___Klima_Sitzheizg._FESTPREIS,privat,Angebot,6499,control,kleinwagen,2012,manuell,75,polo,150000,4,diesel,volkswagen,nein,3/7/2016 0:00,0,4860,4/7/2016 11:44
3/30/2016 16:38,Seat_ibiza_6k_sportlich,privat,Angebot,1200,test,,2016,manuell,60,ibiza,125000,1,benzin,seat,nein,3/30/2016 0:00,0,59457,4/1/2016 10:45
3/5/2016 17:47,Volkswagen_Bora_2.0_Highline,privat,Angebot,2490,test,limousine,1999,automatik,116,bora,125000,3,benzin,volkswagen,nein,3/5/2016 0:00,0,29664,3/29/2016 6:16
3/20/2016 13:47,VW_Polo_in_gruen___bitte_lesen!,privat,Angebot,350,test,kleinwagen,1996,manuell,50,polo,70000,12,benzin,volkswagen,ja,3/20/2016 0:00,0,66957,3/24/2016 5:17
3/15/2016 14:49,VW_Polo_TÜV_Neu,privat,Angebot,950,control,kleinwagen,1995,manuell,0,polo,60000,0,benzin,volkswagen,,3/15/2016 0:00,0,41334,4/6/2016 5:15
3/27/2016 18:44,Passat_Variant_4_Motion,privat,Angebot,2600,control,kombi,2002,manuell,131,,150000,2,diesel,volkswagen,nein,3/27/2016 0:00,0,38108,3/29/2016 8:16
3/17/2016 9:53,Skoda_kombilimousine,privat,Angebot,7700,test,kombi,2012,manuell,105,octavia,150000,4,diesel,skoda,nein,3/17/2016 0:00,0,12045,4/2/2016 9:46
3/17/2016 17:43,Ford_S_Max_2.2_TDCi_DPF_Silver_Magic_Titanium_S,privat,Angebot,11600,control,bus,2010,manuell,175,s_max,150000,4,diesel,ford,nein,3/17/2016 0:00,0,24340,3/17/2016 17:43
3/12/2016 18:43,Honda_Civic_1.4_90_PS_mit_TUV_bis_December,privat,Angebot,785,test,limousine,1997,manuell,90,civic,150000,4,,honda,nein,3/12/2016 0:00,0,94439,3/17/2016 21:44
3/15/2016 20:38,Ford__Granada______2_8_i______MK_2______Oldtimer,privat,Angebot,0,test,,1980,,0,andere,150000,0,,ford,,3/15/2016 0:00,0,56428,4/7/2016 3:16
3/12/2016 15:41,Seat_Leon_1.2__Good_Stuff_1._Hand_Scheckheft_gepflegt,privat,Angebot,9800,control,limousine,2011,manuell,105,leon,60000,2,benzin,seat,nein,3/12/2016 0:00,0,96242,4/7/2016 2:45
3/25/2016 15:37,VW_Polo_mit_TÜV_bis_12/2017,privat,Angebot,450,test,,2017,,0,polo,150000,0,benzin,volkswagen,,3/25/2016 0:00,0,35440,4/7/2016 9:46
3/14/2016 11:37,Volkswagen_Golf_2.0_GTI_Edition_35,privat,Angebot,21500,test,limousine,2012,manuell,235,golf,70000,3,benzin,volkswagen,nein,3/14/2016 0:00,0,28816,4/7/2016 12:45
